SUBMISSION_DATETIME,FORM_TYPE,VP_REGION_NAME,DF_MARKET_NAME,LOCATION_NAME,CLASS,FIELD_INTELLIGENCE_TRANSLATED,TMO_NAME,PRODUCT_CATEGORY_NAME,PMI_PRODUCT_NAME,BRAND_NAME,BRAND_NAME_FROM,BRAND_NAME_TO
2023-06-08 00:00:00,BRAND_SOURCING,North America,Japan,Location_E,Product Quality,New product category showing strong adoption,,Nicotine Pouches,,,Brand_Z,PMI_Brand_2
2024-01-27 00:00:00,BRAND_SOURCING,North America,Canada,Location_H,Availability,Positive feedback on new product launch in the region,,Traditional,,,Brand_Y,PMI_Brand_3
2023-07-01 00:00:00,BRAND_SOURCING,Africa,Germany,Location_D,Service,Retail partner feedback on product performance,,E-Cigarettes,,,Brand_Z,PMI_Brand_3
2023-09-18 00:00:00,INFRA_MAINTENANCE,Europe,Australia,Location_A,Regulatory,Competitor promotion impacting market share,,Accessories,,,,
2024-07-09 00:00:00,BRAND_SOURCING,Europe,Canada,Location_C,Product Quality,Distribution challenges in remote locations,,E-Cigarettes,,,Competitor_1,PMI_Brand_2
2024-12-30 00:00:00,INFRA_MAINTENANCE,Africa,South Africa,Location_H,Pricing,Strong consumer interest in new heated tobacco category,,Heated Tobacco,,,,
2024-06-08 00:00:00,CONSUMER_FEEDBACK,Latin America,UK,Location_G,Consumer Behavior,Competitive pricing pressure in premium segment,,Accessories,Parliament,,,
2023-01-17 00:00:00,CONSUMER_FEEDBACK,Latin America,UK,Location_C,Service,Positive brand perception following marketing campaign,,Accessories,IQOS,,,
2023-02-21 00:00:00,INFRA_MAINTENANCE,Africa,Japan,Location_B,Product Quality,Retail partner feedback on product performance,,Traditional,,,,
2024-07-29 00:00:00,BRAND_SOURCING,Asia Pacific,Canada,Location_F,Competition,Market expansion opportunities identified in urban areas,,Accessories,,,Brand_Y,PMI_Brand_3
2024-04-25 00:00:00,INFRA_MAINTENANCE,North America,USA,Location_F,Availability,Product availability issues during peak season,,Nicotine Pouches,,,,
2024-01-26 00:00:00,BRAND_SOURCING,Latin America,Canada,Location_G,Product Quality,Customer satisfaction high with recent product improvements,,Nicotine Pouches,,,Brand_Y,PMI_Brand_3
2023-02-04 00:00:00,TOBACCO_CATEGORY,North America,Canada,Location_E,Service,Strong consumer interest in new heated tobacco category,TMO_Gamma,Accessories,,PMI_Brand_3,,
2023-12-09 00:00:00,TOBACCO_CATEGORY,Latin America,UK,Location_F,Pricing,Service quality issues reported at retail locations,TMO_Epsilon,Traditional,,Brand_X,,
2023-08-05 00:00:00,INFRA_MAINTENANCE,North America,Germany,Location_B,Availability,Stock shortage observed for premium product line,,Heated Tobacco,,,,
2024-08-26 00:00:00,BRAND_SOURCING,Latin America,USA,Location_F,Consumer Behavior,Consumer preference shift towards premium products,,Traditional,,,Brand_A,IQOS
2023-10-14 00:00:00,BRAND_SOURCING,Latin America,Italy,Location_D,Competition,Market research indicates growth opportunity,,Heated Tobacco,,,Brand_Y,PMI_Brand_1
2024-05-23 00:00:00,CONSUMER_FEEDBACK,Africa,South Africa,Location_H,Regulatory,Consumer preference shift towards premium products,,Traditional,Marlboro,,,
2023-02-14 00:00:00,BRAND_SOURCING,Latin America,UK,Location_E,Product Quality,New product category showing strong adoption,,Nicotine Pouches,,,Brand_Y,PMI_Brand_1
2024-12-08 00:00:00,CONSUMER_FEEDBACK,Africa,Australia,Location_H,Availability,Market expansion opportunities identified in urban areas,,E-Cigarettes,Marlboro,,,
2024-04-01 00:00:00,TOBACCO_CATEGORY,North America,France,Location_B,Regulatory,Stock shortage observed for premium product line,TMO_Epsilon,E-Cigarettes,,PMI_Brand_1,,
2024-11-07 00:00:00,BRAND_SOURCING,Europe,UK,Location_B,Pricing,Market research indicates growth opportunity,,Nicotine Pouches,,,Competitor_2,PMI_Brand_2
2024-01-13 00:00:00,INFRA_MAINTENANCE,Asia Pacific,Australia,Location_F,Competition,Customer satisfaction high with recent product improvements,,Accessories,,,,
2024-04-13 00:00:00,INFRA_MAINTENANCE,Europe,Australia,Location_E,Regulatory,New product category showing strong adoption,,Heated Tobacco,,,,
2024-04-26 00:00:00,CROSS_CATEGORY,Latin America,Canada,Location_F,Product Quality,Retail partner feedback on product performance,,Nicotine Pouches,,,,
2024-06-27 00:00:00,CONSUMER_FEEDBACK,Latin America,Italy,Location_A,Availability,Competitive pricing pressure in premium segment,,E-Cigarettes,IQOS,,,
2023-08-14 00:00:00,CROSS_CATEGORY,Europe,Brazil,Location_G,Consumer Behavior,Market expansion opportunities identified in urban areas,,Accessories,,,,
2024-01-16 00:00:00,CROSS_CATEGORY,Europe,France,Location_G,Product Quality,Service quality issues reported at retail locations,,Traditional,,,,
2023-08-03 00:00:00,TOBACCO_CATEGORY,Asia Pacific,USA,Location_H,Regulatory,Market research indicates growth opportunity,TMO_Alpha,Heated Tobacco,,Brand_Z,,
2023-02-05 00:00:00,BRAND_SOURCING,North America,Brazil,Location_D,Pricing,Customer satisfaction high with recent product improvements,,Heated Tobacco,,,Brand_B,PMI_Brand_3
2023-04-20 00:00:00,INFRA_MAINTENANCE,North America,Germany,Location_C,Pricing,Customer reported price increase concern affecting purchase decisions,,Accessories,,,,
2023-04-18 00:00:00,INFRA_MAINTENANCE,North America,UK,Location_D,Product Quality,Competitive pricing pressure in premium segment,,Nicotine Pouches,,,,
2024-10-01 00:00:00,CROSS_CATEGORY,North America,Australia,Location_D,Consumer Behavior,Service training needs identified for retail staff,,Traditional,,,,
2024-01-05 00:00:00,INFRA_MAINTENANCE,Latin America,Brazil,Location_E,Product Quality,Customer reported price increase concern affecting purchase decisions,,Heated Tobacco,,,,
2024-11-19 00:00:00,INFRA_MAINTENANCE,Asia Pacific,USA,Location_D,Regulatory,Positive brand perception following marketing campaign,,Accessories,,,,
2024-03-01 00:00:00,BRAND_SOURCING,Europe,UK,Location_F,Consumer Behavior,New product category showing strong adoption,,Accessories,,,Brand_X,PMI_Brand_2
2023-02-15 00:00:00,CROSS_CATEGORY,Europe,South Africa,Location_A,Availability,Positive feedback on new product launch in the region,,E-Cigarettes,,,,
2024-07-17 00:00:00,CONSUMER_FEEDBACK,Africa,Brazil,Location_H,Availability,Customer reported price increase concern affecting purchase decisions,,Nicotine Pouches,HEETS,,,
2024-02-18 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,South Africa,Location_A,Competition,Positive feedback on new product launch in the region,,Nicotine Pouches,HEETS,,,
2024-04-18 00:00:00,CONSUMER_FEEDBACK,Latin America,South Africa,Location_C,Product Quality,Consumer preference shift towards premium products,,Heated Tobacco,Parliament,,,
2024-06-07 00:00:00,CROSS_CATEGORY,Latin America,Canada,Location_B,Availability,Strong consumer interest in new heated tobacco category,,Heated Tobacco,,,,
2024-06-26 00:00:00,INFRA_MAINTENANCE,North America,South Africa,Location_D,Regulatory,Consumer preference shift towards premium products,,Nicotine Pouches,,,,
2024-09-03 00:00:00,BRAND_SOURCING,Latin America,UK,Location_E,Service,Customer satisfaction high with recent product improvements,,E-Cigarettes,,,Competitor_2,PMI_Brand_3
2023-03-18 00:00:00,BRAND_SOURCING,North America,UK,Location_A,Consumer Behavior,Distribution challenges in remote locations,,Heated Tobacco,,,Brand_Y,PMI_Brand_2
2023-09-24 00:00:00,INFRA_MAINTENANCE,North America,Germany,Location_E,Regulatory,Customer reported price increase concern affecting purchase decisions,,E-Cigarettes,,,,
2024-07-01 00:00:00,CONSUMER_FEEDBACK,North America,USA,Location_D,Product Quality,Competitor promotion impacting market share,,Traditional,Marlboro,,,
2024-11-13 00:00:00,CONSUMER_FEEDBACK,Latin America,Canada,Location_A,Competition,Retail partner feedback on product performance,,Heated Tobacco,IQOS,,,
2024-11-15 00:00:00,TOBACCO_CATEGORY,Africa,Australia,Location_E,Availability,Price sensitivity observed among younger demographics,TMO_Beta,Accessories,,Competitor_1,,
2024-11-07 00:00:00,TOBACCO_CATEGORY,Latin America,Italy,Location_B,Product Quality,Distribution challenges in remote locations,TMO_Delta,Accessories,,Competitor_1,,
2023-02-21 00:00:00,TOBACCO_CATEGORY,Asia Pacific,UK,Location_A,Product Quality,Retail partner feedback on product performance,TMO_Delta,Nicotine Pouches,,IQOS,,
2024-06-12 00:00:00,BRAND_SOURCING,Latin America,Australia,Location_B,Service,Stock shortage observed for premium product line,,E-Cigarettes,,,Brand_A,Marlboro
2023-12-26 00:00:00,INFRA_MAINTENANCE,Latin America,France,Location_C,Competition,Customer satisfaction high with recent product improvements,,Accessories,,,,
2023-09-28 00:00:00,CROSS_CATEGORY,Latin America,France,Location_H,Consumer Behavior,Service training needs identified for retail staff,,Heated Tobacco,,,,
2024-08-02 00:00:00,CROSS_CATEGORY,North America,UK,Location_C,Availability,Retail partner feedback on product performance,,Heated Tobacco,,,,
2024-01-25 00:00:00,BRAND_SOURCING,Latin America,Japan,Location_F,Availability,Consumer preference shift towards premium products,,Nicotine Pouches,,,Brand_A,PMI_Brand_2
2023-01-26 00:00:00,CROSS_CATEGORY,Europe,Brazil,Location_C,Service,Consumer preference shift towards premium products,,E-Cigarettes,,,,
2023-10-06 00:00:00,INFRA_MAINTENANCE,Europe,Canada,Location_H,Consumer Behavior,New product category showing strong adoption,,Heated Tobacco,,,,
2023-01-29 00:00:00,TOBACCO_CATEGORY,Asia Pacific,South Africa,Location_A,Regulatory,Regulatory changes affecting product availability,TMO_Beta,E-Cigarettes,,Competitor_1,,
2024-06-15 00:00:00,INFRA_MAINTENANCE,Africa,Brazil,Location_D,Consumer Behavior,Consumer preference shift towards premium products,,E-Cigarettes,,,,
2024-09-17 00:00:00,CONSUMER_FEEDBACK,Latin America,Germany,Location_G,Service,Customer reported price increase concern affecting purchase decisions,,Accessories,HEETS,,,
2023-06-24 00:00:00,CROSS_CATEGORY,North America,Italy,Location_E,Consumer Behavior,Distribution challenges in remote locations,,E-Cigarettes,,,,
2024-01-23 00:00:00,TOBACCO_CATEGORY,Latin America,UK,Location_D,Regulatory,Consumer switching behavior analysis shows retention improvement,TMO_Gamma,E-Cigarettes,,PMI_Brand_3,,
2024-02-19 00:00:00,TOBACCO_CATEGORY,Africa,Canada,Location_H,Availability,Price sensitivity observed among younger demographics,TMO_Alpha,E-Cigarettes,,PMI_Brand_3,,
2024-10-31 00:00:00,TOBACCO_CATEGORY,Europe,Japan,Location_G,Consumer Behavior,Positive brand perception following marketing campaign,TMO_Epsilon,Heated Tobacco,,PMI_Brand_2,,
2024-01-15 00:00:00,TOBACCO_CATEGORY,Africa,Italy,Location_A,Consumer Behavior,Service quality issues reported at retail locations,TMO_Beta,Traditional,,Competitor_2,,
2023-11-09 00:00:00,CROSS_CATEGORY,North America,Italy,Location_E,Consumer Behavior,Service quality issues reported at retail locations,,E-Cigarettes,,,,
2024-09-09 00:00:00,CONSUMER_FEEDBACK,Asia Pacific,UK,Location_B,Availability,Distribution challenges in remote locations,,E-Cigarettes,Parliament,,,
2023-04-06 00:00:00,BRAND_SOURCING,Asia Pacific,UK,Location_A,Regulatory,Service training needs identified for retail staff,,E-Cigarettes,,,Competitor_1,PMI_Brand_3
2024-10-15 00:00:00,BRAND_SOURCING,Africa,UK,Location_A,Regulatory,Price sensitivity observed among younger demographics,,Traditional,,,Competitor_2,PMI_Brand_1
2024-10-12 00:00:00,INFRA_MAINTENANCE,North America,France,Location_A,Regulatory,Competitive pricing pressure in premium segment,,Heated Tobacco,,,,
2024-03-29 00:00:00,CONSUMER_FEEDBACK,North America,Germany,Location_C,Regulatory,Competitor promotion impacting market share,,E-Cigarettes,IQOS,,,
2024-11-25 00:00:00,CONSUMER_FEEDBACK,Africa,Brazil,Location_E,Availability,Market expansion opportunities identified in urban areas,,Accessories,Marlboro,,,
2024-02-24 00:00:00,CROSS_CATEGORY,Africa,Japan,Location_E,Pricing,Customer reported price increase concern affecting purchase decisions,,E-Cigarettes,,,,
2024-08-14 00:00:00,BRAND_SOURCING,Asia Pacific,Canada,Location_A,Consumer Behavior,Distribution challenges in remote locations,,Accessories,,,Brand_Z,PMI_Brand_2
2024-02-27 00:00:00,CONSUMER_FEEDBACK,North America,Canada,Location_D,Service,Stock shortage observed for premium product line,,Heated Tobacco,Parliament,,,
2023-03-21 00:00:00,INFRA_MAINTENANCE,Latin America,Canada,Location_H,Product Quality,Product availability issues during peak season,,Accessories,,,,
2024-02-13 00:00:00,INFRA_MAINTENANCE,Africa,France,Location_C,Availability,Positive brand perception following marketing campaign,,E-Cigarettes,,,,
2024-07-05 00:00:00,CONSUMER_FEEDBACK,North America,Australia,Location_A,Regulatory,Competitor promotion impacting market share,,Accessories,Marlboro,,,
2024-03-03 00:00:00,CONSUMER_FEEDBACK,Europe,USA,Location_F,Consumer Behavior,Price sensitivity observed among younger demographics,,E-Cigarettes,Philip Morris,,,
2023-02-23 00:00:00,CONSUMER_FEEDBACK,North America,Germany,Location_D,Consumer Behavior,Retail partner feedback on product performance,,E-Cigarettes,IQOS,,,
2023-11-16 00:00:00,TOBACCO_CATEGORY,Africa,UK,Location_B,Pricing,New product category showing strong adoption,TMO_Gamma,Traditional,,Competitor_1,,
2024-07-09 00:00:00,TOBACCO_CATEGORY,Latin America,South Africa,Location_E,Pricing,Retail partner feedback on product performance,TMO_Epsilon,E-Cigarettes,,Brand_B,,
2024-07-31 00:00:00,BRAND_SOURCING,Europe,Canada,Location_D,Availability,Market expansion opportunities identified in urban areas,,Accessories,,,Brand_Z,PMI_Brand_3
2023-11-03 00:00:00,CROSS_CATEGORY,Europe,Germany,Location_B,Product Quality,Retail partner feedback on product performance,,Accessories,,,,
2024-01-19 00:00:00,CROSS_CATEGORY,North America,Germany,Location_F,Pricing,Retail partner feedback on product performance,,Accessories,,,,
2024-01-14 00:00:00,BRAND_SOURCING,Europe,Germany,Location_H,Regulatory,Regulatory changes affecting product availability,,Traditional,,,Brand_A,PMI_Brand_3
2024-07-29 00:00:00,TOBACCO_CATEGORY,Europe,Brazil,Location_A,Competition,Product availability issues during peak season,TMO_Gamma,Accessories,,IQOS,,
2024-04-07 00:00:00,CONSUMER_FEEDBACK,Europe,Germany,Location_H,Service,Price sensitivity observed among younger demographics,,Accessories,Marlboro,,,
2024-06-03 00:00:00,CROSS_CATEGORY,North America,Australia,Location_B,Consumer Behavior,Customer reported price increase concern affecting purchase decisions,,Nicotine Pouches,,,,
2023-09-27 00:00:00,CONSUMER_FEEDBACK,Latin America,Brazil,Location_A,Availability,Service quality issues reported at retail locations,,Traditional,Marlboro,,,
2023-08-13 00:00:00,BRAND_SOURCING,Latin America,Italy,Location_B,Regulatory,Retail partner feedback on product performance,,E-Cigarettes,,,Brand_A,PMI_Brand_2
2024-02-18 00:00:00,CROSS_CATEGORY,North America,Germany,Location_C,Consumer Behavior,Competitor promotion impacting market share,,E-Cigarettes,,,,
2024-02-21 00:00:00,CROSS_CATEGORY,Latin America,Germany,Location_G,Consumer Behavior,Service quality issues reported at retail locations,,Traditional,,,,
2024-05-22 00:00:00,BRAND_SOURCING,Latin America,UK,Location_A,Service,Consumer preference shift towards premium products,,Nicotine Pouches,,,Brand_A,Marlboro
2023-04-19 00:00:00,CROSS_CATEGORY,North America,South Africa,Location_D,Competition,Distribution challenges in remote locations,,Heated Tobacco,,,,
2024-02-03 00:00:00,BRAND_SOURCING,Europe,Germany,Location_G,Availability,Distribution challenges in remote locations,,E-Cigarettes,,,Brand_A,PMI_Brand_1
2023-07-22 00:00:00,BRAND_SOURCING,Europe,Canada,Location_C,Competition,Distribution challenges in remote locations,,E-Cigarettes,,,Brand_Z,PMI_Brand_3
2023-02-12 00:00:00,BRAND_SOURCING,Africa,France,Location_H,Competition,Positive feedback on new product launch in the region,,Nicotine Pouches,,,Brand_Z,PMI_Brand_1
2023-04-21 00:00:00,INFRA_MAINTENANCE,North America,UK,Location_G,Pricing,Competitive pricing pressure in premium segment,,Heated Tobacco,,,,
2023-03-18 00:00:00,BRAND_SOURCING,Europe,USA,Location_E,Product Quality,Market research indicates growth opportunity,,Heated Tobacco,,,Brand_Z,IQOS
2024-09-10 00:00:00,CROSS_CATEGORY,North America,Italy,Location_D,Product Quality,Regulatory changes affecting product availability,,E-Cigarettes,,,,
2024-09-29 00:00:00,CROSS_CATEGORY,Europe,Australia,Location_D,Regulatory,Competitor promotion impacting market share,,Traditional,,,,
2024-09-10 00:00:00,CROSS_CATEGORY,North America,France,Location_B,Availability,Service training needs identified for retail staff,,Accessories,,,,
2023-10-29 00:00:00,INFRA_MAINTENANCE,North America,UK,Location_C,Pricing,Positive brand perception following marketing campaign,,Accessories,,,,
2024-03-11 00:00:00,INFRA_MAINTENANCE,Europe,Italy,Location_H,Regulatory,Regulatory changes affecting product availability,,Heated Tobacco,,,,
2023-09-13 00:00:00,TOBACCO_CATEGORY,Europe,Canada,Location_F,Product Quality,New product category showing strong adoption,TMO_Gamma,Traditional,,Brand_X,,
2024-09-03 00:00:00,TOBACCO_CATEGORY,North America,USA,Location_C,Availability,Customer satisfaction high with recent product improvements,TMO_Beta,E-Cigarettes,,Brand_A,,
2024-03-20 00:00:00,BRAND_SOURCING,Africa,South Africa,Location_D,Pricing,Market expansion opportunities identified in urban areas,,Traditional,,,Brand_Z,PMI_Brand_1
2023-02-23 00:00:00,TOBACCO_CATEGORY,Asia Pacific,USA,Location_F,Competition,Positive brand perception following marketing campaign,TMO_Delta,Heated Tobacco,,PMI_Brand_1,,
2024-02-09 00:00:00,TOBACCO_CATEGORY,Europe,Brazil,Location_G,Service,Retail partner feedback on product performance,TMO_Delta,E-Cigarettes,,Competitor_1,,
2024-10-05 00:00:00,CONSUMER_FEEDBACK,North America,Japan,Location_G,Service,Service quality issues reported at retail locations,,Accessories,IQOS,,,
